token,pool_type,comparator,pc_different_count,other_different_count,shared_count,unmatched_pc,unmatched_other,matched_pair_count
f102259e52d35ac5,strict,gt_geometry,0,16,0,0,16,0
f102259e52d35ac5,operational,score,0,0,16,0,0,0
f102259e52d35ac5,operational,pareto,0,0,16,0,0,0
f102259e52d35ac5,operational,gt_geometry,16,16,0,16,16,0
db5aa5f382f25aaa,strict,score,0,16,0,0,16,0
db5aa5f382f25aaa,strict,pareto,0,16,0,0,16,0
db5aa5f382f25aaa,strict,gt_geometry,0,16,0,0,16,0
db5aa5f382f25aaa,operational,score,0,0,16,0,0,0
db5aa5f382f25aaa,operational,pareto,0,0,16,0,0,0
db5aa5f382f25aaa,operational,gt_geometry,15,15,1,15,15,0
598efc24965e57ba,strict,score,0,16,0,0,16,0
598efc24965e57ba,strict,pareto,0,16,0,0,16,0
598efc24965e57ba,strict,gt_geometry,0,16,0,0,16,0
598efc24965e57ba,operational,score,0,0,16,0,0,0
598efc24965e57ba,operational,pareto,0,0,16,0,0,0
598efc24965e57ba,operational,gt_geometry,16,16,0,9,9,7
3e83f47571b05337,strict,score,0,16,0,0,16,0
3e83f47571b05337,strict,pareto,0,16,0,0,16,0
3e83f47571b05337,strict,gt_geometry,0,16,0,0,16,0
3e83f47571b05337,operational,score,0,0,16,0,0,0
3e83f47571b05337,operational,pareto,7,7,9,2,2,5
3e83f47571b05337,operational,gt_geometry,16,16,0,7,7,9
f36236f06fb556a0,strict,score,0,16,0,0,16,0
f36236f06fb556a0,strict,pareto,0,16,0,0,16,0
f36236f06fb556a0,strict,gt_geometry,0,16,0,0,16,0
f36236f06fb556a0,operational,score,0,0,16,0,0,0
f36236f06fb556a0,operational,pareto,0,0,16,0,0,0
f36236f06fb556a0,operational,gt_geometry,16,16,0,16,16,0
ed717de405885939,strict,score,0,16,0,0,16,0
ed717de405885939,strict,pareto,0,16,0,0,16,0
ed717de405885939,strict,gt_geometry,0,16,0,0,16,0
ed717de405885939,operational,score,0,0,16,0,0,0
ed717de405885939,operational,pareto,0,0,16,0,0,0
ed717de405885939,operational,gt_geometry,16,16,0,16,16,0
a8b0833c7a065b81,strict,score,0,16,0,0,16,0
a8b0833c7a065b81,strict,pareto,0,16,0,0,16,0
a8b0833c7a065b81,strict,gt_geometry,0,16,0,0,16,0
a8b0833c7a065b81,operational,score,0,0,16,0,0,0
a8b0833c7a065b81,operational,pareto,0,0,16,0,0,0
a8b0833c7a065b81,operational,gt_geometry,15,15,1,11,11,4
f426002d6e275e78,strict,score,0,16,0,0,16,0
f426002d6e275e78,strict,pareto,0,16,0,0,16,0
f426002d6e275e78,strict,gt_geometry,0,16,0,0,16,0
f426002d6e275e78,operational,score,0,0,16,0,0,0
f426002d6e275e78,operational,pareto,0,0,16,0,0,0
f426002d6e275e78,operational,gt_geometry,15,15,1,7,7,8
3382fe7a030150df,strict,score,0,16,0,0,16,0
3382fe7a030150df,strict,pareto,0,16,0,0,16,0
3382fe7a030150df,strict,gt_geometry,0,16,0,0,16,0
3382fe7a030150df,operational,score,0,0,16,0,0,0
3382fe7a030150df,operational,pareto,1,1,15,1,1,0
3382fe7a030150df,operational,gt_geometry,16,16,0,16,16,0
a0283fb79a975f2c,strict,score,0,16,0,0,16,0
a0283fb79a975f2c,strict,pareto,0,16,0,0,16,0
a0283fb79a975f2c,strict,gt_geometry,0,16,0,0,16,0
a0283fb79a975f2c,operational,score,0,0,16,0,0,0
a0283fb79a975f2c,operational,pareto,5,5,11,5,5,0
a0283fb79a975f2c,operational,gt_geometry,16,16,0,16,16,0
45e7e76381d85846,strict,score,0,16,0,0,16,0
45e7e76381d85846,strict,pareto,0,16,0,0,16,0
45e7e76381d85846,strict,gt_geometry,0,16,0,0,16,0
45e7e76381d85846,operational,score,0,0,16,0,0,0
45e7e76381d85846,operational,pareto,0,0,16,0,0,0
45e7e76381d85846,operational,gt_geometry,15,15,1,9,9,6
9cac2a2e22c25964,strict,score,0,16,0,0,16,0
9cac2a2e22c25964,strict,pareto,0,16,0,0,16,0
9cac2a2e22c25964,strict,gt_geometry,0,16,0,0,16,0
9cac2a2e22c25964,operational,score,0,0,16,0,0,0
9cac2a2e22c25964,operational,pareto,10,10,6,10,10,0
9cac2a2e22c25964,operational,gt_geometry,5,5,11,5,5,0
f86b2f13b23d5470,strict,score,0,16,0,0,16,0
f86b2f13b23d5470,strict,pareto,0,16,0,0,16,0
f86b2f13b23d5470,strict,gt_geometry,0,16,0,0,16,0
f86b2f13b23d5470,operational,score,0,0,16,0,0,0
f86b2f13b23d5470,operational,pareto,2,2,14,2,2,0
f86b2f13b23d5470,operational,gt_geometry,16,16,0,16,16,0
6e5e2d80ec915e15,strict,score,0,16,0,0,16,0
6e5e2d80ec915e15,strict,pareto,0,16,0,0,16,0
6e5e2d80ec915e15,strict,gt_geometry,0,16,0,0,16,0
6e5e2d80ec915e15,operational,score,0,0,16,0,0,0
6e5e2d80ec915e15,operational,pareto,1,1,15,1,1,0
6e5e2d80ec915e15,operational,gt_geometry,16,16,0,16,16,0
b5d7c17fe5375141,strict,score,0,16,0,0,16,0
b5d7c17fe5375141,strict,pareto,0,16,0,0,16,0
b5d7c17fe5375141,strict,gt_geometry,0,16,0,0,16,0
b5d7c17fe5375141,operational,score,0,0,16,0,0,0
b5d7c17fe5375141,operational,pareto,8,8,8,8,8,0
b5d7c17fe5375141,operational,gt_geometry,14,14,2,14,14,0
bae3d8ac0ee85cad,strict,score,0,16,0,0,16,0
bae3d8ac0ee85cad,strict,pareto,0,16,0,0,16,0
bae3d8ac0ee85cad,strict,gt_geometry,0,16,0,0,16,0
bae3d8ac0ee85cad,operational,score,0,0,16,0,0,0
bae3d8ac0ee85cad,operational,pareto,0,0,16,0,0,0
bae3d8ac0ee85cad,operational,gt_geometry,15,15,1,9,9,6
4833c4f6d87f5021,strict,score,0,16,0,0,16,0
4833c4f6d87f5021,strict,pareto,0,16,0,0,16,0
4833c4f6d87f5021,strict,gt_geometry,0,16,0,0,16,0
4833c4f6d87f5021,operational,score,0,0,16,0,0,0
4833c4f6d87f5021,operational,pareto,0,0,16,0,0,0
4833c4f6d87f5021,operational,gt_geometry,16,16,0,13,13,3
a507cbf8c4055960,strict,score,0,16,0,0,16,0
a507cbf8c4055960,strict,pareto,0,16,0,0,16,0
a507cbf8c4055960,strict,gt_geometry,0,16,0,0,16,0
a507cbf8c4055960,operational,score,0,0,16,0,0,0
a507cbf8c4055960,operational,pareto,1,1,15,1,1,0
a507cbf8c4055960,operational,gt_geometry,9,9,7,9,9,0
331e21d3c8d65bae,strict,score,0,16,0,0,16,0
331e21d3c8d65bae,strict,pareto,0,16,0,0,16,0
331e21d3c8d65bae,strict,gt_geometry,0,16,0,0,16,0
331e21d3c8d65bae,operational,score,0,0,16,0,0,0
331e21d3c8d65bae,operational,pareto,0,0,16,0,0,0
331e21d3c8d65bae,operational,gt_geometry,2,2,14,2,2,0
c5f7460ee0da513a,strict,score,0,16,0,0,16,0
c5f7460ee0da513a,strict,pareto,0,16,0,0,16,0
c5f7460ee0da513a,strict,gt_geometry,0,16,0,0,16,0
c5f7460ee0da513a,operational,score,0,0,16,0,0,0
c5f7460ee0da513a,operational,pareto,14,14,2,14,14,0
c5f7460ee0da513a,operational,gt_geometry,16,16,0,16,16,0
7eb9b36921b25d5b,strict,score,0,16,0,0,16,0
7eb9b36921b25d5b,strict,pareto,0,16,0,0,16,0
7eb9b36921b25d5b,strict,gt_geometry,0,16,0,0,16,0
7eb9b36921b25d5b,operational,score,0,0,16,0,0,0
7eb9b36921b25d5b,operational,pareto,8,8,8,8,8,0
7eb9b36921b25d5b,operational,gt_geometry,1,1,15,1,1,0
8d76cc7ca097546b,strict,score,0,16,0,0,16,0
8d76cc7ca097546b,strict,pareto,0,16,0,0,16,0
8d76cc7ca097546b,strict,gt_geometry,0,16,0,0,16,0
8d76cc7ca097546b,operational,score,0,0,16,0,0,0
8d76cc7ca097546b,operational,pareto,0,0,16,0,0,0
8d76cc7ca097546b,operational,gt_geometry,15,15,1,13,13,2
7b20cfb388a15b3d,strict,score,0,16,0,0,16,0
7b20cfb388a15b3d,strict,pareto,0,16,0,0,16,0
7b20cfb388a15b3d,strict,gt_geometry,0,16,0,0,16,0
7b20cfb388a15b3d,operational,score,0,0,16,0,0,0
7b20cfb388a15b3d,operational,pareto,0,0,16,0,0,0
7b20cfb388a15b3d,operational,gt_geometry,16,16,0,16,16,0
87a04f063e505051,strict,score,0,16,0,0,16,0
87a04f063e505051,strict,pareto,0,16,0,0,16,0
87a04f063e505051,strict,gt_geometry,0,16,0,0,16,0
87a04f063e505051,operational,score,0,0,16,0,0,0
87a04f063e505051,operational,pareto,0,0,16,0,0,0
87a04f063e505051,operational,gt_geometry,15,15,1,6,6,9
e4fda5ede9c657f1,strict,score,0,16,0,0,16,0
e4fda5ede9c657f1,strict,pareto,0,16,0,0,16,0
e4fda5ede9c657f1,strict,gt_geometry,0,16,0,0,16,0
e4fda5ede9c657f1,operational,score,0,0,16,0,0,0
e4fda5ede9c657f1,operational,pareto,0,0,16,0,0,0
e4fda5ede9c657f1,operational,gt_geometry,9,9,7,5,5,4
163693e2ba175db3,strict,score,0,16,0,0,16,0
163693e2ba175db3,strict,pareto,0,16,0,0,16,0
163693e2ba175db3,strict,gt_geometry,0,16,0,0,16,0
163693e2ba175db3,operational,score,0,0,16,0,0,0
163693e2ba175db3,operational,pareto,0,0,16,0,0,0
163693e2ba175db3,operational,gt_geometry,15,15,1,10,10,5
007505437ed45b53,strict,score,0,16,0,0,16,0
007505437ed45b53,strict,pareto,0,16,0,0,16,0
007505437ed45b53,strict,gt_geometry,0,16,0,0,16,0
007505437ed45b53,operational,score,0,0,16,0,0,0
007505437ed45b53,operational,pareto,0,0,16,0,0,0
007505437ed45b53,operational,gt_geometry,16,16,0,16,16,0
b1199a48987b5f73,strict,score,0,16,0,0,16,0
b1199a48987b5f73,strict,pareto,0,16,0,0,16,0
b1199a48987b5f73,strict,gt_geometry,0,16,0,0,16,0
b1199a48987b5f73,operational,score,0,0,16,0,0,0
b1199a48987b5f73,operational,pareto,0,0,16,0,0,0
b1199a48987b5f73,operational,gt_geometry,12,12,4,8,8,4
a1bcc195c8e85f37,strict,score,0,16,0,0,16,0
a1bcc195c8e85f37,strict,pareto,0,16,0,0,16,0
a1bcc195c8e85f37,strict,gt_geometry,0,16,0,0,16,0
a1bcc195c8e85f37,operational,score,0,0,16,0,0,0
a1bcc195c8e85f37,operational,pareto,0,0,16,0,0,0
a1bcc195c8e85f37,operational,gt_geometry,15,15,1,14,14,1
99c663a7b4e15514,strict,score,0,16,0,0,16,0
99c663a7b4e15514,strict,pareto,0,16,0,0,16,0
99c663a7b4e15514,strict,gt_geometry,0,16,0,0,16,0
99c663a7b4e15514,operational,score,0,0,16,0,0,0
99c663a7b4e15514,operational,pareto,1,1,15,1,1,0
99c663a7b4e15514,operational,gt_geometry,16,16,0,16,16,0
2b9bcbd586b55042,strict,score,0,16,0,0,16,0
2b9bcbd586b55042,strict,pareto,0,16,0,0,16,0
2b9bcbd586b55042,strict,gt_geometry,0,16,0,0,16,0
2b9bcbd586b55042,operational,score,0,0,16,0,0,0
2b9bcbd586b55042,operational,pareto,1,1,15,1,1,0
2b9bcbd586b55042,operational,gt_geometry,13,13,3,13,13,0
113b14c30cc25989,strict,score,0,16,0,0,16,0
113b14c30cc25989,strict,pareto,0,16,0,0,16,0
113b14c30cc25989,strict,gt_geometry,0,16,0,0,16,0
113b14c30cc25989,operational,score,0,0,16,0,0,0
113b14c30cc25989,operational,pareto,0,0,16,0,0,0
113b14c30cc25989,operational,gt_geometry,16,16,0,10,10,6
b37b1679fd745ac9,strict,score,0,16,0,0,16,0
b37b1679fd745ac9,strict,pareto,0,16,0,0,16,0
b37b1679fd745ac9,strict,gt_geometry,0,16,0,0,16,0
b37b1679fd745ac9,operational,score,0,0,16,0,0,0
b37b1679fd745ac9,operational,pareto,2,2,14,2,2,0
b37b1679fd745ac9,operational,gt_geometry,14,14,2,14,14,0
a4b7b2795e615efb,strict,score,0,16,0,0,16,0
a4b7b2795e615efb,strict,pareto,0,16,0,0,16,0
a4b7b2795e615efb,strict,gt_geometry,0,16,0,0,16,0
a4b7b2795e615efb,operational,score,0,0,16,0,0,0
a4b7b2795e615efb,operational,pareto,0,0,16,0,0,0
a4b7b2795e615efb,operational,gt_geometry,16,16,0,16,16,0
c75edb67a65b5a33,strict,score,0,16,0,0,16,0
c75edb67a65b5a33,strict,pareto,0,16,0,0,16,0
c75edb67a65b5a33,strict,gt_geometry,0,16,0,0,16,0
c75edb67a65b5a33,operational,score,0,0,16,0,0,0
c75edb67a65b5a33,operational,pareto,11,11,5,3,3,8
c75edb67a65b5a33,operational,gt_geometry,15,15,1,10,10,5
fbec1eb4b33955e2,strict,score,0,16,0,0,16,0
fbec1eb4b33955e2,strict,pareto,0,16,0,0,16,0
fbec1eb4b33955e2,strict,gt_geometry,0,16,0,0,16,0
fbec1eb4b33955e2,operational,score,0,0,16,0,0,0
fbec1eb4b33955e2,operational,pareto,2,2,14,2,2,0
fbec1eb4b33955e2,operational,gt_geometry,12,12,4,12,12,0
c1ae700926d4577c,strict,score,0,16,0,0,16,0
c1ae700926d4577c,strict,pareto,0,16,0,0,16,0
c1ae700926d4577c,strict,gt_geometry,0,16,0,0,16,0
c1ae700926d4577c,operational,score,0,0,16,0,0,0
c1ae700926d4577c,operational,pareto,0,0,16,0,0,0
c1ae700926d4577c,operational,gt_geometry,16,16,0,16,16,0
eba5b88270db545e,strict,score,0,16,0,0,16,0
eba5b88270db545e,strict,pareto,0,16,0,0,16,0
eba5b88270db545e,strict,gt_geometry,0,16,0,0,16,0
eba5b88270db545e,operational,score,0,0,16,0,0,0
eba5b88270db545e,operational,pareto,10,10,6,10,10,0
eba5b88270db545e,operational,gt_geometry,6,6,10,6,6,0
0481ff72500154f2,strict,score,0,16,0,0,16,0
0481ff72500154f2,strict,pareto,0,16,0,0,16,0
0481ff72500154f2,strict,gt_geometry,0,16,0,0,16,0
0481ff72500154f2,operational,score,0,0,16,0,0,0
0481ff72500154f2,operational,pareto,0,0,16,0,0,0
0481ff72500154f2,operational,gt_geometry,15,15,1,11,11,4
70d9d2c73e4155d4,strict,score,0,16,0,0,16,0
70d9d2c73e4155d4,strict,pareto,0,16,0,0,16,0
70d9d2c73e4155d4,strict,gt_geometry,0,16,0,0,16,0
70d9d2c73e4155d4,operational,score,0,0,16,0,0,0
70d9d2c73e4155d4,operational,pareto,0,0,16,0,0,0
70d9d2c73e4155d4,operational,gt_geometry,16,16,0,16,16,0
685c110d6a615ff8,strict,score,0,16,0,0,16,0
685c110d6a615ff8,strict,pareto,0,16,0,0,16,0
685c110d6a615ff8,strict,gt_geometry,0,16,0,0,16,0
685c110d6a615ff8,operational,score,0,0,16,0,0,0
685c110d6a615ff8,operational,pareto,0,0,16,0,0,0
685c110d6a615ff8,operational,gt_geometry,15,15,1,12,12,3
b1483be2f1e35882,strict,score,0,16,0,0,16,0
b1483be2f1e35882,strict,pareto,0,16,0,0,16,0
b1483be2f1e35882,strict,gt_geometry,0,16,0,0,16,0
b1483be2f1e35882,operational,score,0,0,16,0,0,0
b1483be2f1e35882,operational,pareto,1,1,15,1,1,0
b1483be2f1e35882,operational,gt_geometry,16,16,0,7,7,9
de0fb293bb4859e7,strict,score,0,16,0,0,16,0
de0fb293bb4859e7,strict,pareto,0,16,0,0,16,0
de0fb293bb4859e7,strict,gt_geometry,0,16,0,0,16,0
de0fb293bb4859e7,operational,score,0,0,16,0,0,0
de0fb293bb4859e7,operational,pareto,2,2,14,2,2,0
de0fb293bb4859e7,operational,gt_geometry,11,11,5,11,11,0
335528f321b45d88,strict,score,0,16,0,0,16,0
335528f321b45d88,strict,pareto,0,16,0,0,16,0
335528f321b45d88,strict,gt_geometry,0,16,0,0,16,0
335528f321b45d88,operational,score,0,0,16,0,0,0
335528f321b45d88,operational,pareto,0,0,16,0,0,0
335528f321b45d88,operational,gt_geometry,15,15,1,6,6,9
e5ba0fd6afc15419,strict,score,0,16,0,0,16,0
e5ba0fd6afc15419,strict,pareto,0,16,0,0,16,0
e5ba0fd6afc15419,strict,gt_geometry,0,16,0,0,16,0
e5ba0fd6afc15419,operational,score,0,0,16,0,0,0
e5ba0fd6afc15419,operational,pareto,0,0,16,0,0,0
e5ba0fd6afc15419,operational,gt_geometry,15,15,1,8,8,7
07bd6c8c7de152a6,strict,score,0,16,0,0,16,0
07bd6c8c7de152a6,strict,pareto,0,16,0,0,16,0
07bd6c8c7de152a6,strict,gt_geometry,0,16,0,0,16,0
07bd6c8c7de152a6,operational,score,0,0,16,0,0,0
07bd6c8c7de152a6,operational,pareto,0,0,16,0,0,0
07bd6c8c7de152a6,operational,gt_geometry,15,15,1,10,10,5
0b9f2aceebbf5003,strict,score,0,16,0,0,16,0
0b9f2aceebbf5003,strict,pareto,0,16,0,0,16,0
0b9f2aceebbf5003,strict,gt_geometry,0,16,0,0,16,0
0b9f2aceebbf5003,operational,score,0,0,16,0,0,0
0b9f2aceebbf5003,operational,pareto,0,0,16,0,0,0
0b9f2aceebbf5003,operational,gt_geometry,16,16,0,11,11,5
e8991ab64afb5db6,strict,score,0,16,0,0,16,0
e8991ab64afb5db6,strict,pareto,0,16,0,0,16,0
e8991ab64afb5db6,strict,gt_geometry,0,16,0,0,16,0
e8991ab64afb5db6,operational,score,0,0,16,0,0,0
e8991ab64afb5db6,operational,pareto,2,2,14,2,2,0
e8991ab64afb5db6,operational,gt_geometry,15,15,1,7,7,8
66c135a6ec7f53c4,strict,score,0,16,0,0,16,0
66c135a6ec7f53c4,strict,pareto,0,16,0,0,16,0
66c135a6ec7f53c4,strict,gt_geometry,0,16,0,0,16,0
66c135a6ec7f53c4,operational,score,0,0,16,0,0,0
66c135a6ec7f53c4,operational,pareto,0,0,16,0,0,0
66c135a6ec7f53c4,operational,gt_geometry,16,16,0,15,15,1
1fe597d0fb1454dc,strict,score,0,16,0,0,16,0
1fe597d0fb1454dc,strict,pareto,0,16,0,0,16,0
1fe597d0fb1454dc,strict,gt_geometry,0,16,0,0,16,0
1fe597d0fb1454dc,operational,score,0,0,16,0,0,0
1fe597d0fb1454dc,operational,pareto,3,3,13,3,3,0
1fe597d0fb1454dc,operational,gt_geometry,16,16,0,15,15,1
fefa00cc3fe65b70,strict,score,0,16,0,0,16,0
fefa00cc3fe65b70,strict,pareto,0,16,0,0,16,0
fefa00cc3fe65b70,strict,gt_geometry,0,16,0,0,16,0
fefa00cc3fe65b70,operational,score,0,0,16,0,0,0
fefa00cc3fe65b70,operational,pareto,0,0,16,0,0,0
fefa00cc3fe65b70,operational,gt_geometry,9,9,7,5,5,4
fddb21da30bb54c2,strict,score,0,16,0,0,16,0
fddb21da30bb54c2,strict,pareto,0,16,0,0,16,0
fddb21da30bb54c2,strict,gt_geometry,0,16,0,0,16,0
fddb21da30bb54c2,operational,score,0,0,16,0,0,0
fddb21da30bb54c2,operational,pareto,0,0,16,0,0,0
fddb21da30bb54c2,operational,gt_geometry,15,15,1,10,10,5
aceba8d21dfe5d03,strict,score,0,16,0,0,16,0
aceba8d21dfe5d03,strict,pareto,0,16,0,0,16,0
aceba8d21dfe5d03,strict,gt_geometry,0,16,0,0,16,0
aceba8d21dfe5d03,operational,score,0,0,16,0,0,0
aceba8d21dfe5d03,operational,pareto,0,0,16,0,0,0
aceba8d21dfe5d03,operational,gt_geometry,14,14,2,9,9,5
ac940ab1e16558e9,strict,score,0,16,0,0,16,0
ac940ab1e16558e9,strict,pareto,0,16,0,0,16,0
ac940ab1e16558e9,strict,gt_geometry,0,16,0,0,16,0
ac940ab1e16558e9,operational,score,0,0,16,0,0,0
ac940ab1e16558e9,operational,pareto,0,0,16,0,0,0
ac940ab1e16558e9,operational,gt_geometry,15,15,1,11,11,4
4ac0a91fc4dd5ca9,strict,score,0,16,0,0,16,0
4ac0a91fc4dd5ca9,strict,pareto,0,16,0,0,16,0
4ac0a91fc4dd5ca9,strict,gt_geometry,0,16,0,0,16,0
4ac0a91fc4dd5ca9,operational,score,0,0,16,0,0,0
4ac0a91fc4dd5ca9,operational,pareto,6,6,10,2,2,4
4ac0a91fc4dd5ca9,operational,gt_geometry,15,15,1,10,10,5
cdec4cc7781e5d4d,strict,score,0,16,0,0,16,0
cdec4cc7781e5d4d,strict,pareto,0,16,0,0,16,0
cdec4cc7781e5d4d,strict,gt_geometry,0,16,0,0,16,0
cdec4cc7781e5d4d,operational,score,0,0,16,0,0,0
cdec4cc7781e5d4d,operational,pareto,0,0,16,0,0,0
cdec4cc7781e5d4d,operational,gt_geometry,15,15,1,12,12,3
01034b2411ce5ea0,strict,score,0,16,0,0,16,0
01034b2411ce5ea0,strict,pareto,0,16,0,0,16,0
01034b2411ce5ea0,strict,gt_geometry,0,16,0,0,16,0
01034b2411ce5ea0,operational,score,0,0,16,0,0,0
01034b2411ce5ea0,operational,pareto,0,0,16,0,0,0
01034b2411ce5ea0,operational,gt_geometry,16,16,0,16,16,0
fb7f5f4fd1a25f13,strict,score,0,16,0,0,16,0
fb7f5f4fd1a25f13,strict,pareto,0,16,0,0,16,0
fb7f5f4fd1a25f13,strict,gt_geometry,0,16,0,0,16,0
fb7f5f4fd1a25f13,operational,score,0,0,16,0,0,0
fb7f5f4fd1a25f13,operational,pareto,0,0,16,0,0,0
fb7f5f4fd1a25f13,operational,gt_geometry,15,15,1,9,9,6
dcea502e05ca5eb5,strict,score,0,16,0,0,16,0
dcea502e05ca5eb5,strict,pareto,0,16,0,0,16,0
dcea502e05ca5eb5,strict,gt_geometry,0,16,0,0,16,0
dcea502e05ca5eb5,operational,score,0,0,16,0,0,0
dcea502e05ca5eb5,operational,pareto,3,3,13,3,3,0
dcea502e05ca5eb5,operational,gt_geometry,13,13,3,13,13,0
28b79e32839a543b,strict,score,0,16,0,0,16,0
28b79e32839a543b,strict,pareto,0,16,0,0,16,0
28b79e32839a543b,strict,gt_geometry,0,16,0,0,16,0
28b79e32839a543b,operational,score,0,0,16,0,0,0
28b79e32839a543b,operational,pareto,0,0,16,0,0,0
28b79e32839a543b,operational,gt_geometry,15,15,1,9,9,6
2b07bad4bce156cd,strict,score,0,16,0,0,16,0
2b07bad4bce156cd,strict,pareto,0,16,0,0,16,0
2b07bad4bce156cd,strict,gt_geometry,0,16,0,0,16,0
2b07bad4bce156cd,operational,score,0,0,16,0,0,0
2b07bad4bce156cd,operational,pareto,0,0,16,0,0,0
2b07bad4bce156cd,operational,gt_geometry,15,15,1,11,11,4
66d778b97714583a,strict,score,0,16,0,0,16,0
66d778b97714583a,strict,pareto,0,16,0,0,16,0
66d778b97714583a,strict,gt_geometry,0,16,0,0,16,0
66d778b97714583a,operational,score,0,0,16,0,0,0
66d778b97714583a,operational,pareto,0,0,16,0,0,0
66d778b97714583a,operational,gt_geometry,15,15,1,7,7,8
a8c9f51e547a5fed,strict,score,0,16,0,0,16,0
a8c9f51e547a5fed,strict,pareto,0,16,0,0,16,0
a8c9f51e547a5fed,strict,gt_geometry,0,16,0,0,16,0
a8c9f51e547a5fed,operational,score,0,0,16,0,0,0
a8c9f51e547a5fed,operational,pareto,0,0,16,0,0,0
a8c9f51e547a5fed,operational,gt_geometry,16,16,0,16,16,0
7a0635b7942859c6,strict,score,0,16,0,0,16,0
7a0635b7942859c6,strict,pareto,0,16,0,0,16,0
7a0635b7942859c6,strict,gt_geometry,0,16,0,0,16,0
7a0635b7942859c6,operational,score,0,0,16,0,0,0
7a0635b7942859c6,operational,pareto,0,0,16,0,0,0
7a0635b7942859c6,operational,gt_geometry,14,14,2,3,3,11
84b13f58e18551a8,strict,score,0,16,0,0,16,0
84b13f58e18551a8,strict,pareto,0,16,0,0,16,0
84b13f58e18551a8,strict,gt_geometry,0,16,0,0,16,0
84b13f58e18551a8,operational,score,0,0,16,0,0,0
84b13f58e18551a8,operational,pareto,0,0,16,0,0,0
84b13f58e18551a8,operational,gt_geometry,15,15,1,9,9,6
87ec42ef94f75f0c,strict,score,0,16,0,0,16,0
87ec42ef94f75f0c,strict,pareto,0,16,0,0,16,0
87ec42ef94f75f0c,strict,gt_geometry,0,16,0,0,16,0
87ec42ef94f75f0c,operational,score,0,0,16,0,0,0
87ec42ef94f75f0c,operational,pareto,8,8,8,2,2,6
87ec42ef94f75f0c,operational,gt_geometry,16,16,0,16,16,0
feae0b42dda25c87,strict,score,0,16,0,0,16,0
feae0b42dda25c87,strict,pareto,0,16,0,0,16,0
feae0b42dda25c87,strict,gt_geometry,0,16,0,0,16,0
feae0b42dda25c87,operational,score,0,0,16,0,0,0
feae0b42dda25c87,operational,pareto,0,0,16,0,0,0
feae0b42dda25c87,operational,gt_geometry,15,15,1,10,10,5
b663343f65cd5e92,strict,score,0,16,0,0,16,0
b663343f65cd5e92,strict,pareto,0,16,0,0,16,0
b663343f65cd5e92,strict,gt_geometry,0,16,0,0,16,0
b663343f65cd5e92,operational,score,0,0,16,0,0,0
b663343f65cd5e92,operational,pareto,0,0,16,0,0,0
b663343f65cd5e92,operational,gt_geometry,15,15,1,8,8,7
71495dbc0a3255dc,strict,score,0,16,0,0,16,0
71495dbc0a3255dc,strict,pareto,0,16,0,0,16,0
71495dbc0a3255dc,strict,gt_geometry,0,16,0,0,16,0
71495dbc0a3255dc,operational,score,0,0,16,0,0,0
71495dbc0a3255dc,operational,pareto,6,6,10,0,0,6
71495dbc0a3255dc,operational,gt_geometry,13,13,3,12,12,1
244f412a59375c65,strict,score,0,16,0,0,16,0
244f412a59375c65,strict,pareto,0,16,0,0,16,0
244f412a59375c65,strict,gt_geometry,0,16,0,0,16,0
244f412a59375c65,operational,score,0,0,16,0,0,0
244f412a59375c65,operational,pareto,0,0,16,0,0,0
244f412a59375c65,operational,gt_geometry,15,15,1,10,10,5
5c1f98237d1852b9,strict,score,0,16,0,0,16,0
5c1f98237d1852b9,strict,pareto,0,16,0,0,16,0
5c1f98237d1852b9,strict,gt_geometry,0,16,0,0,16,0
5c1f98237d1852b9,operational,score,0,0,16,0,0,0
5c1f98237d1852b9,operational,pareto,0,0,16,0,0,0
5c1f98237d1852b9,operational,gt_geometry,15,15,1,12,12,3
9eddebd4be385650,strict,score,0,16,0,0,16,0
9eddebd4be385650,strict,pareto,0,16,0,0,16,0
9eddebd4be385650,strict,gt_geometry,0,16,0,0,16,0
9eddebd4be385650,operational,score,0,0,16,0,0,0
9eddebd4be385650,operational,pareto,2,2,14,2,2,0
9eddebd4be385650,operational,gt_geometry,16,16,0,16,16,0
b53636b863815077,strict,score,0,16,0,0,16,0
b53636b863815077,strict,pareto,0,16,0,0,16,0
b53636b863815077,strict,gt_geometry,0,16,0,0,16,0
b53636b863815077,operational,score,0,0,16,0,0,0
b53636b863815077,operational,pareto,0,0,16,0,0,0
b53636b863815077,operational,gt_geometry,16,16,0,16,16,0
1ef92a1e554b567c,strict,score,0,16,0,0,16,0
1ef92a1e554b567c,strict,pareto,0,16,0,0,16,0
1ef92a1e554b567c,strict,gt_geometry,0,16,0,0,16,0
1ef92a1e554b567c,operational,score,0,0,16,0,0,0
1ef92a1e554b567c,operational,pareto,3,3,13,1,1,2
1ef92a1e554b567c,operational,gt_geometry,16,16,0,12,12,4
019cfd828c3f5b7c,strict,score,0,16,0,0,16,0
019cfd828c3f5b7c,strict,pareto,0,16,0,0,16,0
019cfd828c3f5b7c,strict,gt_geometry,0,16,0,0,16,0
019cfd828c3f5b7c,operational,score,0,0,16,0,0,0
019cfd828c3f5b7c,operational,pareto,0,0,16,0,0,0
019cfd828c3f5b7c,operational,gt_geometry,16,16,0,16,16,0
55a649760430531d,strict,score,0,16,0,0,16,0
55a649760430531d,strict,pareto,0,16,0,0,16,0
