token,method,source,count
cc3160abbcbb543a,score,apr_9145,12
cc3160abbcbb543a,score,Bridge-0.8_apr_9145,4
cc3160abbcbb543a,pareto,apr_9145,12
cc3160abbcbb543a,pareto,Bridge-0.8_apr_9145,4
cc3160abbcbb543a,gt_distance,Bridge-0.2_mts_8751,4
cc3160abbcbb543a,gt_distance,Bridge-0.2_mts_8692,4
cc3160abbcbb543a,gt_distance,Bridge-0.4_mts_8751,4
cc3160abbcbb543a,gt_distance,Bridge-0.6_mts_8751,2
cc3160abbcbb543a,gt_distance,GT,1
cc3160abbcbb543a,gt_distance,Bridge-0.4_mts_8692,1
cc3160abbcbb543a,old_pc,IL-native,1
fc696e1d378654d4,conditional_pc,IL-native,16
fc696e1d378654d4,quality_only,IL-native,16
fc696e1d378654d4,score,GT,16
fc696e1d378654d4,pareto,GT,16
fc696e1d378654d4,gt_distance,GT,16
fc696e1d378654d4,old_pc,IL-native,1
3fa2f81cff025162,conditional_pc,IL-native,16
3fa2f81cff025162,quality_only,IL-native,16
3fa2f81cff025162,score,apr_9145,11
3fa2f81cff025162,score,Bridge-0.8_apr_9145,3
3fa2f81cff025162,score,GT,1
3fa2f81cff025162,score,Bridge-0.6_apr_9145,1
3fa2f81cff025162,pareto,apr_9145,11
3fa2f81cff025162,pareto,Bridge-0.8_apr_9145,3
3fa2f81cff025162,pareto,GT,1
3fa2f81cff025162,pareto,Bridge-0.6_apr_9145,1
3fa2f81cff025162,gt_distance,GT,6
3fa2f81cff025162,gt_distance,Bridge-0.6_apr_9145,3
3fa2f81cff025162,gt_distance,Bridge-0.4_apr_9145,3
3fa2f81cff025162,gt_distance,mts_8692,3
3fa2f81cff025162,gt_distance,Bridge-0.8_mts_8692,1
3fa2f81cff025162,old_pc,IL-native,1
1d0a4f1f6cbd5e38,conditional_pc,IL-native,16
1d0a4f1f6cbd5e38,quality_only,IL-native,16
1d0a4f1f6cbd5e38,score,GT,16
1d0a4f1f6cbd5e38,pareto,GT,6
1d0a4f1f6cbd5e38,pareto,apr_9145,3
1d0a4f1f6cbd5e38,pareto,grpo_9041,3
1d0a4f1f6cbd5e38,pareto,IL-native,2
1d0a4f1f6cbd5e38,pareto,mts_8692,1
1d0a4f1f6cbd5e38,pareto,Bridge-0.4_apr_9145,1
1d0a4f1f6cbd5e38,gt_distance,GT,6
1d0a4f1f6cbd5e38,gt_distance,apr_9145,3
1d0a4f1f6cbd5e38,gt_distance,grpo_9041,3
1d0a4f1f6cbd5e38,gt_distance,IL-native,2
1d0a4f1f6cbd5e38,gt_distance,mts_8692,1
1d0a4f1f6cbd5e38,gt_distance,Bridge-0.4_apr_9145,1
1d0a4f1f6cbd5e38,old_pc,IL-native,16
eff59f39f085525f,conditional_pc,IL-native,15
eff59f39f085525f,conditional_pc,Bridge-0.2_grpo_9041,1
eff59f39f085525f,quality_only,IL-native,15
eff59f39f085525f,quality_only,Bridge-0.2_grpo_9041,1
eff59f39f085525f,score,Bridge-0.4_grpo_9041,4
eff59f39f085525f,score,grpo_9041,3
eff59f39f085525f,score,Bridge-0.8_grpo_9041,3
eff59f39f085525f,score,Bridge-0.6_grpo_9041,3
eff59f39f085525f,score,Bridge-0.2_grpo_9041,3
eff59f39f085525f,pareto,Bridge-0.4_grpo_9041,4
eff59f39f085525f,pareto,grpo_9041,3
eff59f39f085525f,pareto,Bridge-0.8_grpo_9041,3
eff59f39f085525f,pareto,Bridge-0.6_grpo_9041,3
eff59f39f085525f,pareto,Bridge-0.2_grpo_9041,3
eff59f39f085525f,gt_distance,IL-native,10
eff59f39f085525f,gt_distance,grpo_9041,6
eff59f39f085525f,old_pc,Bridge-0.2_grpo_9041,1
984be293f9195416,conditional_pc,IL-native,15
984be293f9195416,conditional_pc,Bridge-0.2_mts_8692,1
984be293f9195416,quality_only,IL-native,15
984be293f9195416,quality_only,Bridge-0.2_mts_8692,1
984be293f9195416,score,GT,16
984be293f9195416,pareto,GT,3
984be293f9195416,pareto,grpo_9041,3
984be293f9195416,pareto,apr_9145,2
984be293f9195416,pareto,IL-native,2
984be293f9195416,pareto,Bridge-0.4_apr_9145,1
984be293f9195416,pareto,Bridge-0.6_grpo_9041,1
984be293f9195416,pareto,Bridge-0.8_apr_9145,1
984be293f9195416,pareto,mts_8751,1
984be293f9195416,pareto,Bridge-0.2_grpo_9041,1
984be293f9195416,pareto,Bridge-0.6_apr_9145,1
984be293f9195416,gt_distance,GT,4
984be293f9195416,gt_distance,grpo_9041,3
984be293f9195416,gt_distance,IL-native,3
984be293f9195416,gt_distance,Bridge-0.4_apr_9145,1
984be293f9195416,gt_distance,Bridge-0.6_grpo_9041,1
984be293f9195416,gt_distance,mts_8751,1
984be293f9195416,gt_distance,Bridge-0.2_grpo_9041,1
984be293f9195416,gt_distance,Bridge-0.6_apr_9145,1
984be293f9195416,gt_distance,Bridge-0.2_apr_9145,1
984be293f9195416,old_pc,IL-native,15
984be293f9195416,old_pc,Bridge-0.2_mts_8692,1
b235c02d47915476,conditional_pc,IL-native,16
b235c02d47915476,quality_only,IL-native,16
b235c02d47915476,score,apr_9145,13
b235c02d47915476,score,Bridge-0.8_apr_9145,3
b235c02d47915476,pareto,apr_9145,13
b235c02d47915476,pareto,Bridge-0.8_apr_9145,3
b235c02d47915476,gt_distance,Bridge-0.2_mts_8751,4
b235c02d47915476,gt_distance,Bridge-0.2_mts_8692,4
b235c02d47915476,gt_distance,Bridge-0.4_mts_8751,4
b235c02d47915476,gt_distance,GT,2
b235c02d47915476,gt_distance,IL-native,1
b235c02d47915476,gt_distance,Bridge-0.6_mts_8751,1
b235c02d47915476,old_pc,IL-native,1
3ac7810599d457a1,conditional_pc,IL-native,11
3ac7810599d457a1,conditional_pc,Bridge-0.2_apr_9145,2
3ac7810599d457a1,conditional_pc,Bridge-0.2_grpo_9041,1
3ac7810599d457a1,conditional_pc,Bridge-0.4_mts_8751,1
3ac7810599d457a1,conditional_pc,Bridge-0.2_mts_8692,1
3ac7810599d457a1,quality_only,IL-native,11
3ac7810599d457a1,quality_only,Bridge-0.2_apr_9145,2
3ac7810599d457a1,quality_only,Bridge-0.2_grpo_9041,1
3ac7810599d457a1,quality_only,Bridge-0.4_mts_8751,1
3ac7810599d457a1,quality_only,Bridge-0.2_mts_8692,1
3ac7810599d457a1,score,GT,16
3ac7810599d457a1,pareto,GT,4
3ac7810599d457a1,pareto,IL-native,4
3ac7810599d457a1,pareto,grpo_9041,3
3ac7810599d457a1,pareto,apr_9145,3
3ac7810599d457a1,pareto,Bridge-0.4_grpo_9041,1
3ac7810599d457a1,pareto,mts_8751,1
3ac7810599d457a1,gt_distance,GT,4
3ac7810599d457a1,gt_distance,IL-native,4
3ac7810599d457a1,gt_distance,grpo_9041,3
3ac7810599d457a1,gt_distance,apr_9145,3
3ac7810599d457a1,gt_distance,Bridge-0.4_grpo_9041,1
3ac7810599d457a1,gt_distance,mts_8751,1
3ac7810599d457a1,old_pc,IL-native,11
3ac7810599d457a1,old_pc,Bridge-0.2_apr_9145,2
3ac7810599d457a1,old_pc,Bridge-0.2_grpo_9041,1
3ac7810599d457a1,old_pc,Bridge-0.4_mts_8751,1
3ac7810599d457a1,old_pc,Bridge-0.2_mts_8692,1
682378d23c335e89,conditional_pc,IL-native,16
682378d23c335e89,quality_only,IL-native,16
682378d23c335e89,score,apr_9145,12
682378d23c335e89,score,Bridge-0.8_apr_9145,4
682378d23c335e89,pareto,apr_9145,12
682378d23c335e89,pareto,Bridge-0.8_apr_9145,4
682378d23c335e89,gt_distance,IL-native,9
682378d23c335e89,gt_distance,Bridge-0.2_grpo_9041,4
682378d23c335e89,gt_distance,Bridge-0.4_grpo_9041,3
682378d23c335e89,old_pc,IL-native,1
73b4b5fcc5e55858,conditional_pc,IL-native,16
73b4b5fcc5e55858,quality_only,IL-native,16
73b4b5fcc5e55858,score,GT,16
73b4b5fcc5e55858,pareto,GT,5
73b4b5fcc5e55858,pareto,IL-native,3
73b4b5fcc5e55858,pareto,apr_9145,2
73b4b5fcc5e55858,pareto,grpo_9041,2
73b4b5fcc5e55858,pareto,Bridge-0.2_apr_9145,1
73b4b5fcc5e55858,pareto,mts_8751,1
73b4b5fcc5e55858,pareto,Bridge-0.4_apr_9145,1
73b4b5fcc5e55858,pareto,Bridge-0.8_grpo_9041,1
73b4b5fcc5e55858,gt_distance,GT,6
73b4b5fcc5e55858,gt_distance,apr_9145,2
73b4b5fcc5e55858,gt_distance,mts_8751,2
73b4b5fcc5e55858,gt_distance,Bridge-0.4_apr_9145,2
73b4b5fcc5e55858,gt_distance,IL-native,1
73b4b5fcc5e55858,gt_distance,grpo_9041,1
73b4b5fcc5e55858,gt_distance,Bridge-0.4_mts_8692,1
73b4b5fcc5e55858,gt_distance,Bridge-0.2_grpo_9041,1
73b4b5fcc5e55858,old_pc,IL-native,16
6f31d072740b5885,conditional_pc,IL-native,15
6f31d072740b5885,conditional_pc,Bridge-0.2_mts_8692,1
6f31d072740b5885,quality_only,IL-native,15
6f31d072740b5885,quality_only,Bridge-0.2_mts_8692,1
6f31d072740b5885,score,IL-native,16
6f31d072740b5885,pareto,IL-native,16
6f31d072740b5885,gt_distance,IL-native,16
6f31d072740b5885,old_pc,IL-native,2
305b1bf4e7f45522,conditional_pc,IL-native,16
305b1bf4e7f45522,quality_only,IL-native,16
305b1bf4e7f45522,score,apr_9145,9
305b1bf4e7f45522,score,Bridge-0.8_apr_9145,4
305b1bf4e7f45522,score,Bridge-0.6_apr_9145,3
305b1bf4e7f45522,pareto,apr_9145,5
305b1bf4e7f45522,pareto,Bridge-0.4_apr_9145,4
305b1bf4e7f45522,pareto,Bridge-0.6_apr_9145,3
305b1bf4e7f45522,pareto,Bridge-0.2_apr_9145,2
305b1bf4e7f45522,pareto,Bridge-0.8_apr_9145,1
305b1bf4e7f45522,pareto,GT,1
305b1bf4e7f45522,gt_distance,GT,5
305b1bf4e7f45522,gt_distance,Bridge-0.2_apr_9145,4
305b1bf4e7f45522,gt_distance,Bridge-0.2_grpo_9041,4
305b1bf4e7f45522,gt_distance,IL-native,2
305b1bf4e7f45522,gt_distance,mts_8751,1
305b1bf4e7f45522,old_pc,IL-native,1
42d309d92a3a59c0,conditional_pc,IL-native,10
42d309d92a3a59c0,conditional_pc,Bridge-0.2_mts_8692,2
42d309d92a3a59c0,conditional_pc,Bridge-0.6_mts_8751,2
42d309d92a3a59c0,conditional_pc,Bridge-0.4_mts_8751,1
42d309d92a3a59c0,conditional_pc,GT,1
42d309d92a3a59c0,quality_only,IL-native,10
42d309d92a3a59c0,quality_only,Bridge-0.2_mts_8692,2
42d309d92a3a59c0,quality_only,Bridge-0.6_mts_8751,2
42d309d92a3a59c0,quality_only,Bridge-0.4_mts_8751,1
42d309d92a3a59c0,quality_only,GT,1
42d309d92a3a59c0,score,grpo_9041,9
42d309d92a3a59c0,score,apr_9145,7
42d309d92a3a59c0,pareto,apr_9145,8
42d309d92a3a59c0,pareto,grpo_9041,5
42d309d92a3a59c0,pareto,Bridge-0.8_apr_9145,3
42d309d92a3a59c0,gt_distance,grpo_9041,11
42d309d92a3a59c0,gt_distance,Bridge-0.6_apr_9145,3
42d309d92a3a59c0,gt_distance,Bridge-0.8_grpo_9041,2
42d309d92a3a59c0,old_pc,IL-native,1
af16ba268df55dca,conditional_pc,IL-native,16
af16ba268df55dca,quality_only,IL-native,16
af16ba268df55dca,score,apr_9145,9
af16ba268df55dca,score,Bridge-0.8_apr_9145,4
af16ba268df55dca,score,Bridge-0.6_apr_9145,3
af16ba268df55dca,pareto,apr_9145,9
af16ba268df55dca,pareto,Bridge-0.8_apr_9145,4
af16ba268df55dca,pareto,Bridge-0.6_apr_9145,3
af16ba268df55dca,gt_distance,IL-native,11
af16ba268df55dca,gt_distance,GT,2
af16ba268df55dca,gt_distance,Bridge-0.2_mts_8692,2
af16ba268df55dca,gt_distance,Bridge-0.4_mts_8692,1
af16ba268df55dca,old_pc,IL-native,1
2ae8ac90c0ae5c8d,conditional_pc,Bridge-0.2_mts_8692,4
2ae8ac90c0ae5c8d,conditional_pc,Bridge-0.4_mts_8751,4
2ae8ac90c0ae5c8d,conditional_pc,IL-native,4
2ae8ac90c0ae5c8d,conditional_pc,Bridge-0.2_mts_8751,4
2ae8ac90c0ae5c8d,quality_only,Bridge-0.2_mts_8692,4
2ae8ac90c0ae5c8d,quality_only,Bridge-0.4_mts_8751,4
2ae8ac90c0ae5c8d,quality_only,IL-native,4
2ae8ac90c0ae5c8d,quality_only,Bridge-0.2_mts_8751,4
2ae8ac90c0ae5c8d,score,apr_9145,14
2ae8ac90c0ae5c8d,score,Bridge-0.8_apr_9145,2
2ae8ac90c0ae5c8d,pareto,apr_9145,14
2ae8ac90c0ae5c8d,pareto,Bridge-0.8_apr_9145,2
2ae8ac90c0ae5c8d,gt_distance,GT,8
2ae8ac90c0ae5c8d,gt_distance,Bridge-0.4_apr_9145,4
2ae8ac90c0ae5c8d,gt_distance,Bridge-0.2_apr_9145,4
2ae8ac90c0ae5c8d,old_pc,Bridge-0.2_mts_8692,1
b512bc2c568d5b7a,conditional_pc,IL-native,13
b512bc2c568d5b7a,conditional_pc,Bridge-0.2_mts_8692,2
b512bc2c568d5b7a,conditional_pc,Bridge-0.4_mts_8692,1
b512bc2c568d5b7a,quality_only,IL-native,13
b512bc2c568d5b7a,quality_only,Bridge-0.2_mts_8692,2
b512bc2c568d5b7a,quality_only,Bridge-0.4_mts_8692,1
b512bc2c568d5b7a,score,GT,16
b512bc2c568d5b7a,pareto,GT,4
b512bc2c568d5b7a,pareto,IL-native,3
b512bc2c568d5b7a,pareto,apr_9145,3
b512bc2c568d5b7a,pareto,grpo_9041,3
b512bc2c568d5b7a,pareto,mts_8692,1
b512bc2c568d5b7a,pareto,Bridge-0.6_apr_9145,1
b512bc2c568d5b7a,pareto,Bridge-0.4_apr_9145,1
b512bc2c568d5b7a,gt_distance,GT,4
b512bc2c568d5b7a,gt_distance,IL-native,3
b512bc2c568d5b7a,gt_distance,apr_9145,3
b512bc2c568d5b7a,gt_distance,grpo_9041,3
b512bc2c568d5b7a,gt_distance,mts_8692,1
b512bc2c568d5b7a,gt_distance,Bridge-0.6_apr_9145,1
b512bc2c568d5b7a,gt_distance,Bridge-0.4_apr_9145,1
b512bc2c568d5b7a,old_pc,IL-native,13
b512bc2c568d5b7a,old_pc,Bridge-0.2_mts_8692,2
b512bc2c568d5b7a,old_pc,Bridge-0.4_mts_8692,1
7405ff66092d51da,conditional_pc,IL-native,14
7405ff66092d51da,conditional_pc,Bridge-0.2_mts_8692,1
7405ff66092d51da,conditional_pc,Bridge-0.2_grpo_9041,1
7405ff66092d51da,quality_only,IL-native,14
7405ff66092d51da,quality_only,Bridge-0.2_mts_8692,1
7405ff66092d51da,quality_only,Bridge-0.2_grpo_9041,1
7405ff66092d51da,score,IL-native,16
7405ff66092d51da,pareto,mts_8692,4
7405ff66092d51da,pareto,IL-native,3
7405ff66092d51da,pareto,grpo_9041,3
7405ff66092d51da,pareto,apr_9145,3
7405ff66092d51da,pareto,Bridge-0.6_mts_8751,1
7405ff66092d51da,pareto,Bridge-0.4_apr_9145,1
7405ff66092d51da,pareto,Bridge-0.2_mts_8751,1
7405ff66092d51da,gt_distance,Bridge-0.2_mts_8751,3
7405ff66092d51da,gt_distance,Bridge-0.4_mts_8751,3
7405ff66092d51da,gt_distance,Bridge-0.8_mts_8692,2
7405ff66092d51da,gt_distance,Bridge-0.6_mts_8751,2
7405ff66092d51da,gt_distance,mts_8692,2
7405ff66092d51da,gt_distance,IL-native,1
7405ff66092d51da,gt_distance,Bridge-0.6_mts_8692,1
7405ff66092d51da,gt_distance,Bridge-0.8_mts_8751,1
7405ff66092d51da,gt_distance,Bridge-0.4_mts_8692,1
7405ff66092d51da,old_pc,IL-native,14
7405ff66092d51da,old_pc,Bridge-0.2_mts_8692,1
7405ff66092d51da,old_pc,Bridge-0.2_grpo_9041,1
23724912b8f153f0,conditional_pc,IL-native,16
23724912b8f153f0,quality_only,IL-native,16
23724912b8f153f0,score,GT,16
23724912b8f153f0,pareto,GT,4
23724912b8f153f0,pareto,grpo_9041,3
23724912b8f153f0,pareto,IL-native,3
23724912b8f153f0,pareto,apr_9145,2
23724912b8f153f0,pareto,Bridge-0.6_apr_9145,2
23724912b8f153f0,pareto,Bridge-0.6_grpo_9041,1
23724912b8f153f0,pareto,Bridge-0.2_grpo_9041,1
23724912b8f153f0,gt_distance,IL-native,7
23724912b8f153f0,gt_distance,GT,6
23724912b8f153f0,gt_distance,Bridge-0.4_apr_9145,1
23724912b8f153f0,gt_distance,mts_8692,1
23724912b8f153f0,gt_distance,Bridge-0.2_mts_8692,1
23724912b8f153f0,old_pc,IL-native,16
6522fd9a31d25eb2,conditional_pc,IL-native,16
6522fd9a31d25eb2,quality_only,IL-native,16
6522fd9a31d25eb2,score,apr_9145,11
6522fd9a31d25eb2,score,mts_8751,1
6522fd9a31d25eb2,score,Bridge-0.8_mts_8751,1
6522fd9a31d25eb2,score,Bridge-0.6_mts_8751,1
6522fd9a31d25eb2,score,Bridge-0.8_apr_9145,1
6522fd9a31d25eb2,score,Bridge-0.4_mts_8751,1
6522fd9a31d25eb2,pareto,apr_9145,11
6522fd9a31d25eb2,pareto,mts_8751,1
6522fd9a31d25eb2,pareto,Bridge-0.8_mts_8751,1
6522fd9a31d25eb2,pareto,Bridge-0.6_mts_8751,1
6522fd9a31d25eb2,pareto,Bridge-0.8_apr_9145,1
6522fd9a31d25eb2,pareto,Bridge-0.4_mts_8751,1
6522fd9a31d25eb2,gt_distance,IL-native,6
6522fd9a31d25eb2,gt_distance,Bridge-0.4_grpo_9041,4
6522fd9a31d25eb2,gt_distance,Bridge-0.2_grpo_9041,4
6522fd9a31d25eb2,gt_distance,grpo_9041,2
6522fd9a31d25eb2,old_pc,IL-native,1
c6fcfafbbe7a59f8,conditional_pc,IL-native,16
c6fcfafbbe7a59f8,quality_only,IL-native,16
c6fcfafbbe7a59f8,score,apr_9145,12
c6fcfafbbe7a59f8,score,Bridge-0.8_apr_9145,4
c6fcfafbbe7a59f8,pareto,apr_9145,12
c6fcfafbbe7a59f8,pareto,Bridge-0.8_apr_9145,4
c6fcfafbbe7a59f8,gt_distance,IL-native,13
c6fcfafbbe7a59f8,gt_distance,grpo_9041,3
c6fcfafbbe7a59f8,old_pc,IL-native,1
5dbd0aba5f315388,conditional_pc,IL-native,16
5dbd0aba5f315388,quality_only,IL-native,16
5dbd0aba5f315388,score,GT,16
5dbd0aba5f315388,pareto,GT,4
5dbd0aba5f315388,pareto,grpo_9041,3
5dbd0aba5f315388,pareto,apr_9145,2
5dbd0aba5f315388,pareto,Bridge-0.2_grpo_9041,2
5dbd0aba5f315388,pareto,IL-native,1
5dbd0aba5f315388,pareto,Bridge-0.8_grpo_9041,1
5dbd0aba5f315388,pareto,Bridge-0.2_apr_9145,1
5dbd0aba5f315388,pareto,mts_8751,1
5dbd0aba5f315388,pareto,Bridge-0.8_apr_9145,1
5dbd0aba5f315388,gt_distance,GT,5
5dbd0aba5f315388,gt_distance,IL-native,2
5dbd0aba5f315388,gt_distance,apr_9145,2
5dbd0aba5f315388,gt_distance,Bridge-0.6_apr_9145,2
5dbd0aba5f315388,gt_distance,grpo_9041,1
5dbd0aba5f315388,gt_distance,Bridge-0.2_apr_9145,1
5dbd0aba5f315388,gt_distance,mts_8751,1
5dbd0aba5f315388,gt_distance,Bridge-0.2_mts_8692,1
5dbd0aba5f315388,gt_distance,mts_8692,1
5dbd0aba5f315388,old_pc,IL-native,16
958b596dd699594a,conditional_pc,IL-native,14
958b596dd699594a,conditional_pc,Bridge-0.2_grpo_9041,2
958b596dd699594a,quality_only,IL-native,14
958b596dd699594a,quality_only,Bridge-0.2_grpo_9041,2
958b596dd699594a,score,GT,16
958b596dd699594a,pareto,apr_9145,4
958b596dd699594a,pareto,grpo_9041,4
958b596dd699594a,pareto,IL-native,3
958b596dd699594a,pareto,GT,2
958b596dd699594a,pareto,Bridge-0.4_apr_9145,1
958b596dd699594a,pareto,Bridge-0.2_mts_8692,1
958b596dd699594a,pareto,mts_8692,1
958b596dd699594a,gt_distance,GT,4
958b596dd699594a,gt_distance,apr_9145,2
958b596dd699594a,gt_distance,Bridge-0.6_apr_9145,2
958b596dd699594a,gt_distance,Bridge-0.8_grpo_9041,1
958b596dd699594a,gt_distance,Bridge-0.8_apr_9145,1
958b596dd699594a,gt_distance,grpo_9041,1
958b596dd699594a,gt_distance,Bridge-0.2_mts_8751,1
958b596dd699594a,gt_distance,mts_8692,1
958b596dd699594a,gt_distance,Bridge-0.4_apr_9145,1
958b596dd699594a,gt_distance,IL-native,1
958b596dd699594a,gt_distance,Bridge-0.6_mts_8751,1
958b596dd699594a,old_pc,IL-native,14
958b596dd699594a,old_pc,Bridge-0.2_grpo_9041,2
350714230cb55761,conditional_pc,IL-native,12
350714230cb55761,conditional_pc,Bridge-0.2_grpo_9041,4
350714230cb55761,quality_only,IL-native,12
350714230cb55761,quality_only,Bridge-0.2_grpo_9041,4
350714230cb55761,score,GT,16
350714230cb55761,pareto,GT,4
350714230cb55761,pareto,grpo_9041,4
350714230cb55761,pareto,apr_9145,3
350714230cb55761,pareto,IL-native,3
350714230cb55761,pareto,Bridge-0.2_mts_8751,1
350714230cb55761,pareto,mts_8751,1
350714230cb55761,gt_distance,GT,6
350714230cb55761,gt_distance,IL-native,3
350714230cb55761,gt_distance,grpo_9041,2
350714230cb55761,gt_distance,Bridge-0.6_apr_9145,1
350714230cb55761,gt_distance,Bridge-0.2_mts_8692,1
350714230cb55761,gt_distance,mts_8751,1
350714230cb55761,gt_distance,mts_8692,1
350714230cb55761,gt_distance,Bridge-0.4_grpo_9041,1
350714230cb55761,old_pc,IL-native,12
350714230cb55761,old_pc,Bridge-0.2_grpo_9041,4
775b0dd554395fa3,score,GT,16
775b0dd554395fa3,pareto,GT,9
775b0dd554395fa3,pareto,mts_8751,3
775b0dd554395fa3,pareto,Bridge-0.8_mts_8751,2
775b0dd554395fa3,pareto,mts_8692,2
775b0dd554395fa3,gt_distance,GT,9
775b0dd554395fa3,gt_distance,mts_8751,3
775b0dd554395fa3,gt_distance,Bridge-0.8_mts_8751,2
775b0dd554395fa3,gt_distance,mts_8692,2
775b0dd554395fa3,old_pc,IL-native,1
635be215dc9d58c3,conditional_pc,IL-native,15
635be215dc9d58c3,conditional_pc,Bridge-0.2_mts_8751,1
635be215dc9d58c3,quality_only,IL-native,15
635be215dc9d58c3,quality_only,Bridge-0.2_mts_8751,1
635be215dc9d58c3,score,apr_9145,8
635be215dc9d58c3,score,Bridge-0.8_apr_9145,4
635be215dc9d58c3,score,Bridge-0.8_mts_8751,1
635be215dc9d58c3,score,mts_8751,1
635be215dc9d58c3,score,Bridge-0.6_mts_8751,1
635be215dc9d58c3,score,Bridge-0.4_mts_8751,1
635be215dc9d58c3,pareto,apr_9145,8
635be215dc9d58c3,pareto,Bridge-0.8_apr_9145,4
635be215dc9d58c3,pareto,Bridge-0.8_mts_8751,1
635be215dc9d58c3,pareto,mts_8751,1
635be215dc9d58c3,pareto,Bridge-0.6_mts_8751,1
635be215dc9d58c3,pareto,Bridge-0.4_mts_8751,1
635be215dc9d58c3,gt_distance,grpo_9041,8
635be215dc9d58c3,gt_distance,Bridge-0.6_grpo_9041,4
635be215dc9d58c3,gt_distance,Bridge-0.8_grpo_9041,2
635be215dc9d58c3,gt_distance,Bridge-0.4_grpo_9041,2
635be215dc9d58c3,old_pc,IL-native,1
1499e758c6855a74,conditional_pc,IL-native,16
1499e758c6855a74,quality_only,IL-native,16
1499e758c6855a74,score,IL-native,4
1499e758c6855a74,score,Bridge-0.2_mts_8692,3
1499e758c6855a74,score,Bridge-0.2_apr_9145,3
1499e758c6855a74,score,Bridge-0.2_mts_8751,2
1499e758c6855a74,score,Bridge-0.4_mts_8692,1
1499e758c6855a74,score,Bridge-0.6_mts_8692,1
1499e758c6855a74,score,Bridge-0.8_mts_8692,1
1499e758c6855a74,score,mts_8692,1
1499e758c6855a74,pareto,IL-native,4
1499e758c6855a74,pareto,Bridge-0.2_mts_8692,3
1499e758c6855a74,pareto,Bridge-0.2_apr_9145,3
1499e758c6855a74,pareto,Bridge-0.2_mts_8751,2
1499e758c6855a74,pareto,Bridge-0.4_mts_8692,1
1499e758c6855a74,pareto,Bridge-0.6_mts_8692,1
1499e758c6855a74,pareto,Bridge-0.8_mts_8692,1
1499e758c6855a74,pareto,mts_8692,1
1499e758c6855a74,gt_distance,mts_8692,5
1499e758c6855a74,gt_distance,Bridge-0.6_mts_8751,3
1499e758c6855a74,gt_distance,Bridge-0.6_mts_8692,2
1499e758c6855a74,gt_distance,Bridge-0.8_mts_8692,2
1499e758c6855a74,gt_distance,Bridge-0.4_mts_8751,2
1499e758c6855a74,gt_distance,Bridge-0.4_mts_8692,1
1499e758c6855a74,gt_distance,Bridge-0.8_mts_8751,1
1499e758c6855a74,old_pc,IL-native,1
e9b0d4743b3f5256,conditional_pc,IL-native,14
e9b0d4743b3f5256,conditional_pc,Bridge-0.2_mts_8692,2
e9b0d4743b3f5256,quality_only,IL-native,14
e9b0d4743b3f5256,quality_only,Bridge-0.2_mts_8692,2
e9b0d4743b3f5256,score,GT,16
e9b0d4743b3f5256,pareto,mts_8751,6
e9b0d4743b3f5256,pareto,Bridge-0.2_mts_8751,2
e9b0d4743b3f5256,pareto,mts_8692,2
e9b0d4743b3f5256,pareto,GT,1
e9b0d4743b3f5256,pareto,apr_9145,1
e9b0d4743b3f5256,pareto,IL-native,1
e9b0d4743b3f5256,pareto,Bridge-0.2_apr_9145,1
e9b0d4743b3f5256,pareto,grpo_9041,1
e9b0d4743b3f5256,pareto,Bridge-0.8_apr_9145,1
e9b0d4743b3f5256,gt_distance,mts_8751,6
e9b0d4743b3f5256,gt_distance,mts_8692,3
e9b0d4743b3f5256,gt_distance,GT,2
e9b0d4743b3f5256,gt_distance,IL-native,1
e9b0d4743b3f5256,gt_distance,Bridge-0.8_mts_8692,1
e9b0d4743b3f5256,gt_distance,Bridge-0.2_mts_8751,1
e9b0d4743b3f5256,gt_distance,Bridge-0.4_mts_8751,1
e9b0d4743b3f5256,gt_distance,Bridge-0.8_mts_8751,1
e9b0d4743b3f5256,old_pc,IL-native,14
e9b0d4743b3f5256,old_pc,Bridge-0.2_mts_8692,2
3ff6652d6dec55da,conditional_pc,IL-native,10
3ff6652d6dec55da,conditional_pc,Bridge-0.4_mts_8692,3
3ff6652d6dec55da,conditional_pc,Bridge-0.2_mts_8692,2
3ff6652d6dec55da,conditional_pc,Bridge-0.6_mts_8692,1
3ff6652d6dec55da,quality_only,IL-native,10
3ff6652d6dec55da,quality_only,Bridge-0.4_mts_8692,3
3ff6652d6dec55da,quality_only,Bridge-0.2_mts_8692,2
3ff6652d6dec55da,quality_only,Bridge-0.6_mts_8692,1
3ff6652d6dec55da,score,mts_8692,3
3ff6652d6dec55da,score,Bridge-0.8_mts_8692,3
3ff6652d6dec55da,score,Bridge-0.6_mts_8692,3
3ff6652d6dec55da,score,Bridge-0.4_mts_8692,3
3ff6652d6dec55da,score,IL-native,2
3ff6652d6dec55da,score,Bridge-0.2_mts_8692,1
3ff6652d6dec55da,score,Bridge-0.2_apr_9145,1
3ff6652d6dec55da,pareto,mts_8692,3
3ff6652d6dec55da,pareto,Bridge-0.8_mts_8692,3
3ff6652d6dec55da,pareto,Bridge-0.6_mts_8692,3
3ff6652d6dec55da,pareto,Bridge-0.4_mts_8692,3
3ff6652d6dec55da,pareto,IL-native,2
3ff6652d6dec55da,pareto,Bridge-0.2_mts_8692,1
3ff6652d6dec55da,pareto,Bridge-0.2_apr_9145,1
3ff6652d6dec55da,gt_distance,mts_8692,3
